Number,Title,Data
" Act No. 3298, December 02, 1926 ",AN ACT TO AMEND ARTICLE FIVE HUNDRED AND NINETY-ONE OF THE PENAL CODE,"[ Act No. 3298, December 02, 1926 ]
AN ACT TO AMEND ARTICLE FIVE HUNDRED AND NINETY-ONE OF THE PENAL CODE
Be it enacted by the Senate and House of Representatives of the Philippines in Legislature assembled and by the authority of the same:
Section 1. Article five hundred and ninety-one of the Penal Code is hereby amended to read as follows:
""Article 591. The penalty of arresto menor shall be imposed upon any person, who, for profit or gain, shall interpret dreams, make forecasts, tell fortunes, or take advantage of the credulity of the public in any other similar manner, unless the offense be punishable under Book II of this Code.""
Section 2. This Act shall take effect on its approval.ℒαwρhi৷
Approved, December 2, 1926.

The Lawphil Project - Arellano Law Foundation"
