Number,Title,Data
" Act No. 222, September 06, 1901 ","AN ACT PROVIDING FOR THE ORGANIZATION OF THE DEPARTMENTS OF THE INTERIOR, OF COMMERCE AND POLICE, OF FINANCE AND JUSTICE, AND OF PUBLIC INSTRUCTION.","[ Act No. 222, September 06, 1901 ]
AN ACT PROVIDING FOR THE ORGANIZATION OF THE DEPARTMENTS OF THE INTERIOR, OF COMMERCE AND POLICE, OF FINANCE AND JUSTICE, AND OF PUBLIC INSTRUCTION.
By authority of the President of the United States, be it enacted by the United States Philippine Commission, that:
Section 1. Whereas the President of the United States, through the Secretary of War, has directed the establishment of four Departments, to wit, the Department of the Interior, the Department of Commerce and Police, the Department of Finance and Justice, and the Department of Public Instruction, and has appointed person to be Secretaries or heads of such Departments: Now, therefore,
The Department of the Interior shall embrace within its executive control the Bureau of Health, the Quarantine Service of the Marine Hospital Corps, the Bureau of Forestry, the Bureau of Mining, a Bureau of Agriculture, a Bureau of Fisheries, the Weather Bureau, a Bureau of Pagan and Mohammedan Tribes, the Bureau of Public Lands, the Bureau of Government Laboratories, and the Bureau of Patents and Copyrights.1aшphi1
Section 2. The Department of Commerce and Police shall have under its executive control a Bureau of Island and Inter-Island Transportation, the Bureau of Post-Offices, the Bureau of Telegraphs, the Bureau of Coast and Geodetic Survey, a Bureau of Engineering and Construction of Public Works other than Public Buildings, a Bureau of insular Constabulary, a Bureau of Prisons, a Bureau of Light-Houses, a Bureau of Commercial and Street Railroad Corporations and all Corporations except Banking.
Section 3. The Department of Finance and Justice shall embrace within its executive control the Bureau of the Insular Treasury, the Bureau of the Insular Auditor, the Bureau of Customs and Immigration, the Bureau of Internal Revenue, the Insular Cold Storage and Ice Plant, a Bureau of Banks, Banking, Coinage, and Currency, and the Bureau of Justice.
Section 4. The Department of Public Instruction shall embrace under its executive control the Bureau of Public Instruction, a Bureau of Public Charities, Public Libraries and Museums, the Bureau of Statistics, a Bureau of Public Records, a Bureau of Public Printing, and a Bureau of Architecture and Construction of Public Buildings.
Section 5. The Secretaries of the Departments described in the foregoing sections shall exercise the executive control therein conferred, under the general supervision of the Civil Governor. The executive control vested by law, however, in the Central Government over provincial and municipal governments and the civil service, shall be exercised directly by the Civil Governor through the Executive Secretary.
Section 6. The officers and subordinates of each Department shall consist of the secretary and such assistant clerks and other employees as may be provided by law. The official correspondence of the head of each Department may be recorded by direction of the head of the Department in the office of the Executive Secretary, and such clerical work as may be needed in each of the Departments arid as may be conveniently clone in the office of the Executive Secretary shall be there done by direction of the head of each Department.
Section 7. Nothing in this Act contained in respect to the executive control by the Department of Finance and Justice over the office of Insular Auditor and the office of Insular Treasurer shall affect the powers of those officers conferred by Act Numbered Ninety, and the independence of judgment to be exercised by the Auditor in auditing and adjudicating the validity of accounts presented to him in accordance with law.
Section 8. The public good requiring the speedy enactment of this bill, the passage of the same is hereby expedited in accordance with section two of ""An Act prescribing the order of procedure by the Commission in the enactment of laws,"" passed September twenty-sixth, nineteen hundred.
Section 9. This Act shall take effect on its passage.
Enacted, September 6, 1901.

The Lawphil Project - Arellano Law Foundation"
