Number,Title,Data
" Commonwealth Act No. 308, June 09, 1938 ","AN ACT TO AMEND PARAGRAPH NUMBERED 4, UNDER D-IV-SPECIAL APPROPRIATIONS, SECTION TWO, PASTES FIFTY-NINE AND SIXTY, ENGLISH VERSION, OF COMMONWEALTH ACT NUMBERED TWO HUNDRED FORTY-FIVE PERTAINING TO THE APPROPRIATION OF THE DEPARTMENT OF THE INTERIOR SO AS TO REITEMIZE ITEM D-IV-4-0) THEREOF AND FOR OTHER PURPOSES.","[ Commonwealth Act No. 308, June 09, 1938 ]
AN ACT TO AMEND PARAGRAPH NUMBERED 4, UNDER D-IV-SPECIAL APPROPRIATIONS, SECTION TWO, PASTES FIFTY-NINE AND SIXTY, ENGLISH VERSION, OF COMMONWEALTH ACT NUMBERED TWO HUNDRED FORTY-FIVE PERTAINING TO THE APPROPRIATION OF THE DEPARTMENT OF THE INTERIOR SO AS TO REITEMIZE ITEM D-IV-4-0) THEREOF AND FOR OTHER PURPOSES.
Be it enacted by the National Assembly of the Philippines:
Section 1. Item (j) of paragraph numbered four under the heading ""IV-Special Appropriations"" on pages fifty-nine and sixty, English version, of the Appropriation Act, tor the year nineteen hundred and thirty-eight is amended so as to read as follows:
""4. For salaries and wagers and other expenses in connection with the administration of the non-Christian inhabitants in regularly organized provinces and in the Province of Palawan, to be spent at the discretion of the secretary of the Interior:
SALARIES AND WAGES
Delegates


(a) Three delegates, at ₱5,100 per annum each .................................................................
₱15,300.00


(b) One delegate, at ₱4,020 per annum................................................................................
4,020.00


(c) One secret agent, at ₱1,080 per annum .........................................................................
1,080.00


Superintendents of non-Christians


(d) One general superintendent .....................................................................................(awÞhi(
3,000.00


(e) One superintendent..................................................................................................
900.00


(j) One superintendent..................................................................................................
1,200.00


(g) Two superintendents, at ₱540 per annum each ......................................................
1,080.00


(h) One superintendent.................................................................................................
360.00


Special Agents, etc.


(i) One special agent................................................................................................
2,400.00


(j) Two secret agents, at P1,080 per annum each...................................................
2,160.00


(k) One secret agent...............................................................................................
720.00


(l) Two secret agents, at P600 per annum each........................................................
1,200.00


(m) Two laborers, at P360 per annum each............................................................
720.00


Total salaries and wages (P26,940)
₱34,140.00


SUNDRY EXPENSES


(n) Traveling expenses of personnel......................................................................
₱5,400.00


(o) Postal, telegraph, telephone, cable and radio service.......................................
50.00


(v) Consumption of supplies and materials...........................................................
800.00


(q) Miscellaneous and incidental expenses ............................................................ (₱8,500)
5,560.00


Total sundry expenses........................................................................................... (₱19,010)
₱11.810.00


SUMMARY


Total for salaries and wages................................................................................. (₱26,940)
₱34,140.00


Total for sundry expenses.................................................................................... (₱9,010)
₱11,810.00


Total ......................................................................................................................
₱45,850.00""


Section 2. All Acts or parts thereof inconsistent with the ovisions of this Act are hereby repealed.
Section 3. This Act shall take effect upon its approval.
Approved, June 9, 1938.

The Lawphil Project - Arellano Law Foundation"
